Taxon	feature	n	n_NA	n_neg	n_pos	imp_sum	imp_mean	imp_rank_sum	imp_rank_mean	imp_rank_min
E4.1.99.2; tyrosine phenol-lyase [EC:4.1.99.2]	K01668	9	0	5	4	9.27731744888001e-05	1.03081304987556e-05	14956.5	1661.83333333333	127
E4.3.1.15; diaminopropionate ammonia-lyase [EC:4.3.1.15]	K01751	9	0	6	2	-0.000100169819326594	-1.11299799251772e-05	17367	1929.66666666667	395
E4.3.1.4; formiminotetrahydrofolate cyclodeaminase [EC:4.3.1.4]	K01746	9	0	2	1	-3.90693452952368e-05	-4.34103836613742e-06	15536.5	1726.27777777778	1225
E4.4.1.11; methionine-gamma-lyase [EC:4.4.1.11]	K01761	9	0	6	3	-0.00017946077965122	-1.99400866279133e-05	18055	2006.11111111111	585
E4.6.1.1; adenylate cyclase [EC:4.6.1.1]	K01768	9	0	1	7	0.000281380364970691	3.12644849967434e-05	9172	1019.11111111111	105
E5.1.3.15; glucose-6-phosphate 1-epimerase [EC:5.1.3.15]	K01792	9	0	1	7	0.000498932011405273	5.54368901561414e-05	7998.5	888.722222222222	64
E5.1.3.6; UDP-glucuronate 4-epimerase [EC:5.1.3.6]	K08679	9	0	3	6	0.000260468620487654	2.89409578319615e-05	11090.5	1232.27777777778	123
E5.2.1.8; peptidylprolyl isomerase [EC:5.2.1.8]	K01802	9	0	4	5	0.000261875791641305	2.90973101823672e-05	12356	1372.88888888889	62
eamB; cysteine/O-acetylserine efflux protein	K11249	9	0	4	4	8.27413730889088e-05	9.19348589876765e-06	14348	1594.22222222222	97
ecfA1; energy-coupling factor transport system ATP-binding protein [EC:3.6.3.-]	K16786	9	0	4	5	0.000589874242400217	6.5541582488913e-05	11253	1250.33333333333	45
ecfA2; energy-coupling factor transport system ATP-binding protein [EC:3.6.3.-]	K16787	9	0	2	7	0.000277601895488721	3.08446550543024e-05	9832	1092.44444444444	116
ecfT; energy-coupling factor transport system permease protein	K16785	9	0	6	3	-0.000202505341479348	-2.25005934977054e-05	17073.5	1897.05555555556	693
eco; ecotin	K08276	9	0	3	5	5.675495214798e-05	6.30610579422e-06	12808.5	1423.16666666667	576
ectC; L-ectoine synthase [EC:4.2.1.108]	K06720	9	0	3	4	3.97856977583415e-05	4.42063308426017e-06	13397.5	1488.61111111111	530
eda; 2-dehydro-3-deoxyphosphogluconate aldolase / (4S)-4-hydroxy-2-oxoglutarate aldolase [EC:4.1.2.14 4.1.3.42]	K01625	9	0	2	6	0.000140659414788909	1.56288238654343e-05	11411	1267.88888888889	273
edd; phosphogluconate dehydratase [EC:4.2.1.12]	K01690	9	0	4	5	-5.82433810007943e-05	-6.47148677786604e-06	14059	1562.11111111111	689
efeB; deferrochelatase/peroxidase EfeB [EC:1.11.1.-]	K16301	9	0	0	1	3.33333333333333e-05	3.70370370370371e-06	13456.5	1495.16666666667	693
efeO; iron uptake system component EfeO	K07224	9	0	0	0	0	0	14503.5	1611.5	1435.5
efp; elongation factor P	K02356	9	0	5	2	-3.25623654214315e-05	-3.61804060238128e-06	16119.5	1791.05555555556	848
egtC; gamma-glutamyl hercynylcysteine S-oxide hydrolase [EC:3.5.1.118]	K07008	9	0	7	2	-0.000221691367216174	-2.46323741351304e-05	18768.5	2085.38888888889	585
elaA; ElaA protein	K02348	9	0	1	1	-4.23529411764703e-06	-4.70588235294114e-07	14627.5	1625.27777777778	939
endA; DNA-entry nuclease	K15051	9	0	3	3	2.83125283110757e-05	3.14583647900841e-06	14154	1572.66666666667	293
engB; GTP-binding protein	K03978	9	0	1	1	0.000103946258538289	1.15495842820321e-05	13499.5	1499.94444444444	198
entC; isochorismate synthase [EC:5.4.4.2]	K02361	9	0	2	7	0.000265575820621255	2.95084245134728e-05	8685	965	360
entF; enterobactin synthetase component F [EC:6.3.2.14]	K02364	9	0	2	7	0.000182495754217382	2.02773060241536e-05	10404.5	1156.05555555556	152
epmC; elongation factor P hydroxylase [EC:1.14.-.-]	K09906	9	0	5	4	0.000240472119785685	2.67191244206316e-05	13420	1491.11111111111	90
epsO; pyruvyl transferase EpsO [EC:2.-.-.-]	K19431	9	0	5	4	0.000167483067632182	1.86092297369091e-05	14714	1634.88888888889	31
eptC; heptose-I-phosphate ethanolaminephosphotransferase [EC:2.7.8.-]	K19353	9	0	5	4	0.000234765458083594	2.60850508981771e-05	14543	1615.88888888889	24
erpA; iron-sulfur cluster insertion protein	K15724	9	0	4	5	0.000122480290189741	1.36089211321934e-05	12395	1377.22222222222	411
estA; putative tributyrin esterase [EC:3.1.1.-]	K03930	9	0	2	1	-7.0846044879677e-05	-7.87178276440855e-06	15491.5	1721.27777777778	1031
eta; exfoliative toxin A/B	K11041	9	0	3	4	6.08599516189274e-05	6.76221684654748e-06	13884	1542.66666666667	183
ETFDH; electron-transferring-flavoprotein dehydrogenase [EC:1.5.5.1]	K00311	9	0	5	3	1.29702131082406e-06	1.44113478980451e-07	15233	1692.55555555556	373
eutA; ethanolamine utilization protein EutA	K04019	9	0	4	5	0.00062872021656962	6.98578018410689e-05	11668	1296.44444444444	29
eutB; ethanolamine ammonia-lyase large subunit [EC:4.3.1.7]	K03735	9	0	2	4	3.80935835462569e-05	4.23262039402855e-06	13010.5	1445.61111111111	354
eutC; ethanolamine ammonia-lyase small subunit [EC:4.3.1.7]	K03736	9	0	4	3	-7.97457666735768e-05	-8.86064074150854e-06	15684.5	1742.72222222222	358
eutH; ethanolamine transporter	K04023	9	0	4	5	-1.23323508384374e-05	-1.37026120427083e-06	14089	1565.44444444444	292
eutJ; ethanolamine utilization protein EutJ	K04024	9	0	5	4	9.30256147018497e-05	1.03361794113166e-05	14637	1626.33333333333	114
eutL; ethanolamine utilization protein EutL	K04026	9	0	5	1	-2.50057862180446e-05	-2.77842069089384e-06	16200	1800	790.5
eutN; ethanolamine utilization protein EutN	K04028	9	0	3	5	0.000539805610526054	5.99784011695616e-05	10792	1199.11111111111	71
eutP; ethanolamine utilization protein EutP	K04029	9	3	1	1	4.10052910052903e-06	6.83421516754838e-07	9730.5	1621.75	843
eutQ; ethanolamine utilization protein EutQ	K04030	9	0	5	3	0.000166437782462287	1.84930869402542e-05	14562.5	1618.05555555556	125
eutS; ethanolamine utilization protein EutS	K04031	9	0	4	5	-4.25836000220663e-05	-4.73151111356292e-06	14438.5	1604.27777777778	597
eutT; ethanolamine utilization cobalamin adenosyltransferase [EC:2.5.1.17]	K04032	9	0	6	3	-0.000171612497128616	-1.90680552365129e-05	17014	1890.44444444444	33
exbB; biopolymer transport protein ExbB	K03561	9	0	4	1	-5.51485131537573e-05	-6.1276125726397e-06	16438.5	1826.5	944
exbD; biopolymer transport protein ExbD	K03559	9	0	2	2	2.16251796730327e-05	2.40279774144808e-06	14197	1577.44444444444	466
ezrA; septation ring formation regulator	K06286	9	0	0	1	1.5686274509804e-05	1.74291938997822e-06	13905	1545	1120.5
fabA; 3-hydroxyacyl-[acyl-carrier protein] dehydratase / trans-2-decenoyl-[acyl-carrier protein] isomerase [EC:4.2.1.59 5.3.3.14]	K01716	9	0	1	7	0.00043014078378916	4.77934204210178e-05	8679	964.333333333333	56
fabB; 3-oxoacyl-[acyl-carrier-protein] synthase I [EC:2.3.1.41]	K00647	9	7	0	0	0	0	3182.5	1591.25	1435.5
fabD; [acyl-carrier-protein] S-malonyltransferase [EC:2.3.1.39]	K00645	9	5	1	0	-1.66666666666667e-05	-4.16666666666666e-06	7403	1850.75	1518.5
fabF; 3-oxoacyl-[acyl-carrier-protein] synthase II [EC:2.3.1.179]	K09458	9	0	0	9	0.000345623888331052	3.84026542590058e-05	6531.5	725.722222222222	95
fabG; 3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]	K00059	9	0	4	4	-8.72694969918784e-06	-9.69661077687537e-07	14246	1582.88888888889	370
fabH; 3-oxoacyl-[acyl-carrier-protein] synthase III [EC:2.3.1.180]	K00648	9	0	3	6	0.000400928131229229	4.4547570136581e-05	10850	1205.55555555556	78
fabI; enoyl-[acyl-carrier protein] reductase I [EC:1.3.1.9 1.3.1.10]	K00208	9	0	4	5	0.000421072092139558	4.67857880155065e-05	11218	1246.44444444444	51
fabK; enoyl-[acyl-carrier protein] reductase II [EC:1.3.1.9]	K02371	9	0	6	3	-8.45969796412903e-05	-9.39966440458782e-06	16879.5	1875.5	584
fabM; trans-2-decenoyl-[acyl-carrier protein] isomerase [EC:5.3.3.14]	K18474	9	0	1	1	1.63835265462299e-05	1.82039183846999e-06	14140.5	1571.16666666667	1090
fabZ; 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [EC:4.2.1.59]	K02372	9	0	6	3	-0.000105602221665273	-1.17335801850304e-05	16691.5	1854.61111111111	283
fadL; long-chain fatty acid transport protein	K06076	9	0	4	5	0.000406564450932788	4.51738278814209e-05	11815	1312.77777777778	73
fadN; 3-hydroxyacyl-CoA dehydrogenase [EC:1.1.1.35]	K07516	9	0	3	5	0.000114617364383948	1.27352627093275e-05	12197.5	1355.27777777778	285
FAEB; feruloyl esterase [EC:3.1.1.73]	K09252	9	0	5	4	7.48256631079455e-05	8.3139625675495e-06	13724	1524.88888888889	122
fctD; glutamate formiminotransferase [EC:2.1.2.5]	K00603	9	0	3	6	-1.60837576687279e-05	-1.78708418541421e-06	13335.5	1481.72222222222	268
fdhD; FdhD protein	K02379	9	0	5	4	-3.94408173006441e-05	-4.3823130334049e-06	16025	1780.55555555556	199
fdhE; FdhE protein	K02380	9	0	4	5	0.000142444160018496	1.5827128890944e-05	12510	1390	96
feoA; ferrous iron transport protein A	K04758	9	0	6	1	-0.00016968078075017	-1.88534200833522e-05	18892.5	2099.16666666667	1207
feoB; ferrous iron transport protein B	K04759	9	0	3	6	0.000391158630349561	4.34620700388401e-05	9752	1083.55555555556	98
fer; ferredoxin	K05337	9	0	5	2	-6.80991815470776e-05	-7.56657572745306e-06	16606.5	1845.16666666667	513.5
fes; enterochelin esterase and related enzymes	K07214	9	0	1	8	0.000259240731505051	2.88045257227834e-05	8182	909.111111111111	252
fhaB; filamentous hemagglutinin	K15125	9	0	2	7	0.000167604520998335	1.86227245553705e-05	9879.5	1097.72222222222	343
fhs; formate--tetrahydrofolate ligase [EC:6.3.4.3]	K01938	9	0	6	3	-6.06449065832969e-05	-6.73832295369966e-06	16651.5	1850.16666666667	239
fic; cell filamentation protein	K04095	9	0	1	2	3.60805399765227e-05	4.0089488862803e-06	13533	1503.66666666667	448
fitB; toxin FitB [EC:3.1.-.-]	K07062	9	0	3	5	0.000114912316714025	1.27680351904472e-05	12627	1403	244
fixC; electron transfer flavoprotein-quinone oxidoreductase [EC:1.5.5.-]	K00313	9	0	3	6	8.87225714018988e-05	9.85806348909987e-06	11721	1302.33333333333	199
fklB; FKBP-type peptidyl-prolyl cis-trans isomerase FklB [EC:5.2.1.8]	K03773	9	3	0	0	0	0	9874	1645.66666666667	1435.5
fkpA; FKBP-type peptidyl-prolyl cis-trans isomerase FkpA [EC:5.2.1.8]	K03772	9	1	1	0	-1.42857142857143e-05	-1.78571428571428e-06	13602	1700.25	1435.5
flA; adenosyl-fluoride synthase [EC:2.5.1.63]	K09134	9	0	0	0	0	0	14503.5	1611.5	1435.5
flaG; flagellar protein FlaG	K06603	9	0	4	4	8.18901862176989e-05	9.09890957974432e-06	13155	1461.66666666667	242
flgB; flagellar basal-body rod protein FlgB	K02387	9	0	2	7	0.000384624170671595	4.27360189635105e-05	9698	1077.55555555556	40
flgC; flagellar basal-body rod protein FlgC	K02388	9	0	3	6	0.000418677014279618	4.65196682532908e-05	11193.5	1243.72222222222	33
flgD; flagellar basal-body rod modification protein FlgD	K02389	9	0	3	6	0.000477168711601226	5.30187457334696e-05	11932	1325.77777777778	38
flgE; flagellar hook protein FlgE	K02390	9	0	4	5	3.57471120766434e-05	3.97190134184927e-06	13449	1494.33333333333	272
flgG; flagellar basal-body rod protein FlgG	K02392	9	0	5	3	-1.86153588084017e-05	-2.06837320093352e-06	15316	1701.77777777778	541
flgI; flagellar P-ring protein precursor FlgI	K02394	9	0	4	5	0.000282685980805454	3.14095534228282e-05	13826	1536.22222222222	56
flgK; flagellar hook-associated protein 1 FlgK	K02396	9	0	7	2	0.000143019267959597	1.58910297732885e-05	15628	1736.44444444444	149
flhA; flagellar biosynthesis protein FlhA	K02400	9	0	3	5	-9.53987063325934e-05	-1.0599856259177e-05	14370	1596.66666666667	892
flhB; flagellar biosynthetic protein FlhB	K02401	9	0	1	8	0.000222422183366261	2.47135759295845e-05	9139.5	1015.5	350
flhB2; flagellar biosynthesis protein	K04061	9	0	3	6	0.000209085057366663	2.32316730407403e-05	11816.5	1312.94444444444	141
flhF; flagellar biosynthesis protein FlhF	K02404	9	0	3	5	0.000134717850115618	1.49686500128465e-05	12087.5	1343.05555555556	337
fliA; RNA polymerase sigma factor for flagellar operon FliA	K02405	9	0	5	3	3.96376338010533e-05	4.40418153345036e-06	15250.5	1694.5	133
fliB; lysine-N-methylase [EC:2.1.1.-]	K18475	9	0	4	5	0.000225499780115665	2.50555311239628e-05	12685	1409.44444444444	100
fliC; flagellin	K02406	9	0	5	4	-0.000178006975854383	-1.97785528727092e-05	16012	1779.11111111111	535
fliD; flagellar hook-associated protein 2	K02407	9	0	4	5	-2.77730231574287e-05	-3.08589146193652e-06	14259	1584.33333333333	315
fliE; flagellar hook-basal body complex protein FliE	K02408	9	0	5	4	-7.27323237491457e-05	-8.08136930546063e-06	15647.5	1738.61111111111	673
fliF; flagellar M-ring protein FliF	K02409	9	0	4	5	0.000575253997987732	6.39171108875258e-05	13364	1484.88888888889	26
fliG; flagellar motor switch protein FliG	K02410	9	0	4	5	0.000153399023089079	1.70443358987866e-05	14261	1584.55555555556	99
fliH; flagellar assembly protein FliH	K02411	9	0	2	7	0.000246901266939073	2.74334741043415e-05	9639.5	1071.05555555556	224
fliI; flagellum-specific ATP synthase [EC:3.6.3.14]	K02412	9	0	4	5	4.01750380784401e-05	4.46389311982667e-06	13739	1526.55555555556	236
fliL; flagellar FliL protein	K02415	9	0	2	7	0.000206487746393376	2.29430829325973e-05	9738	1082	358
fliM; flagellar motor switch protein FliM	K02416	9	0	5	4	-2.598291253935e-05	-2.88699028215e-06	15002	1666.88888888889	636
fliP; flagellar biosynthetic protein FliP	K02419	9	0	2	7	0.000285085073438519	3.16761192709465e-05	8886	987.333333333333	110
fliR; flagellar biosynthetic protein FliR	K02421	9	0	5	4	-0.000116783025190634	-1.29758916878482e-05	16475	1830.55555555556	573
fliW; flagellar assembly factor FliW	K13626	9	0	3	6	0.000635594836663914	7.06216485182127e-05	9158	1017.55555555556	67
fliY; cystine transport system substrate-binding protein	K02424	9	0	2	7	0.000409968198321548	4.55520220357275e-05	9186	1020.66666666667	58
FLOT; flotillin	K07192	9	2	0	1	9.75609756097562e-06	1.39372822299652e-06	10674.5	1524.92857142857	1211.5
fmoA; bacteriochlorophyll A protein	K08944	9	1	0	1	1.02564102564103e-05	1.28205128205128e-06	12366.5	1545.8125	1095.5
fnbA; fibronectin-binding protein A	K13732	9	0	4	4	0.000452157903081547	5.02397670090608e-05	12280.5	1364.5	41
focA; formate transporter	K06212	9	0	2	7	0.0001069456009575	1.18828445508333e-05	11081	1231.22222222222	382
folC; dihydrofolate synthase / folylpolyglutamate synthase [EC:6.3.2.12 6.3.2.17]	K11754	9	0	3	6	0.000346820560097869	3.85356177886521e-05	9413	1045.88888888889	194
folD; methylenetetrahydrofolate dehydrogenase (NADP+) / methenyltetrahydrofolate cyclohydrolase [EC:1.5.1.5 3.5.4.9]	K01491	9	0	4	5	0.000728563884514144	8.09515427237938e-05	9606.5	1067.38888888889	92
folK; 2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase [EC:2.7.6.3]	K00950	9	0	0	1	1.08108108108108e-05	1.2012012012012e-06	14001	1555.66666666667	1150.5
folP; dihydropteroate synthase [EC:2.5.1.15]	K00796	9	0	3	6	0.000231085616214601	2.56761795794001e-05	10847	1205.22222222222	81
fpr; ferredoxin/flavodoxin---NADP+ reductase [EC:1.18.1.2 1.19.1.1]	K00528	9	0	5	4	-2.18032199108986e-06	-2.42257999009984e-07	15687	1743	221
frcB; fructose transport system substrate-binding protein	K10552	9	7	0	0	0	0	3232.5	1616.25	1581.5
frdA; fumarate reductase flavoprotein subunit [EC:1.3.5.4]	K00244	9	0	4	5	-8.51380664533617e-05	-9.45978516148463e-06	12840	1426.66666666667	165
frdA; NADH-dependent fumarate reductase subunit A [EC:1.3.1.6]	K18556	9	6	0	0	0	0	4739.5	1579.83333333333	1435.5
frdB; fumarate reductase iron-sulfur subunit [EC:1.3.5.4]	K00245	9	0	5	2	-8.40863849392189e-05	-9.34293165991321e-06	17225.5	1913.94444444444	1180
frdB; NADH-dependent fumarate reductase subunit B [EC:1.3.1.6]	K18557	9	6	0	0	0	0	4739.5	1579.83333333333	1435.5
frdC; fumarate reductase subunit C	K00246	9	0	7	1	-0.000304278225921232	-3.38086917690257e-05	19966	2218.44444444444	752
frdC; NADH-dependent fumarate reductase subunit C	K18558	9	6	0	0	0	0	4739.5	1579.83333333333	1435.5
frdD; fumarate reductase subunit D	K00247	9	0	3	6	0.000195532803290642	2.17258670322935e-05	10358	1150.88888888889	313
frdD; NADH-dependent fumarate reductase subunit D	K18559	9	6	0	0	0	0	4739.5	1579.83333333333	1435.5
frdE; NADH-dependent fumarate reductase subunit E	K18560	9	6	0	0	0	0	4739.5	1579.83333333333	1435.5
fruA; fructan beta-fructosidase [EC:3.2.1.80]	K03332	9	0	5	4	0.000182359883268644	2.02622092520716e-05	14006	1556.22222222222	84
fruK; 1-phosphofructokinase [EC:2.7.1.56]	K00882	9	0	3	6	0.000236536986516411	2.62818873907124e-05	11356	1261.77777777778	48
FTCD; glutamate formiminotransferase / formiminotetrahydrofolate cyclodeaminase [EC:2.1.2.5 4.3.1.4]	K13990	9	0	2	7	0.000527646072216126	5.86273413573473e-05	8818	979.777777777778	85
ftsA; cell division protein FtsA	K03590	9	0	1	2	6.41025641025639e-06	7.1225071225071e-07	14099.5	1566.61111111111	1033.5
ftsB; cell division protein FtsB	K05589	9	5	0	0	0	0	6641.5	1660.375	1435.5
ftsE; cell division transport system ATP-binding protein	K09812	9	0	7	1	-0.000198640324183089	-2.20711471314544e-05	19123	2124.77777777778	471.5
ftsI; cell division protein FtsI (penicillin-binding protein 3) [EC:3.4.16.4]	K03587	9	0	1	0	-1.21212121212121e-05	-1.34680134680135e-06	15089.5	1676.61111111111	1458
ftsL; cell division protein FtsL	K03586	9	0	1	3	6.27593566162097e-05	6.97326184624552e-06	12843	1427	579
ftsN; cell division protein FtsN	K03591	9	0	3	6	0.000822744273894625	9.14160304327361e-05	9480	1053.33333333333	33
ftsQ; cell division protein FtsQ	K03589	9	0	5	1	-0.000178308921953267	-1.98121024392518e-05	17060.5	1895.61111111111	764
ftsX; cell division transport system permease protein	K09811	9	0	0	0	0	0	14503.5	1611.5	1435.5
ftsY; fused signal recognition particle receptor	K03110	9	0	2	6	0.000526225121413699	5.84694579348555e-05	9318	1035.33333333333	55
ftsZ; cell division protein FtsZ	K03531	9	0	2	0	-2.51719576719577e-05	-2.79688418577308e-06	15644.5	1738.27777777778	1435.5
FUCA; alpha-L-fucosidase [EC:3.2.1.51]	K01206	9	0	1	3	9.35874898146703e-05	1.03986099794078e-05	12304	1367.11111111111	521.5
fucA; L-fuculose-phosphate aldolase [EC:4.1.2.17]	K01628	9	0	5	4	1.00627422793563e-05	1.11808247548403e-06	14482.5	1609.16666666667	405
fucI; L-fucose/D-arabinose isomerase [EC:5.3.1.25 5.3.1.3]	K01818	9	0	3	2	-3.76374573855108e-05	-4.1819397095012e-06	15343	1704.77777777778	809
fucO; lactaldehyde reductase [EC:1.1.1.77]	K00048	9	0	0	2	2.15579710144928e-05	2.39533011272142e-06	13428.5	1492.05555555556	841.5
fxsA; UPF0716 protein FxsA	K07113	9	0	2	5	0.000116768242563639	1.29742491737377e-05	11684	1298.22222222222	512
gabD; succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase [EC:1.2.1.16 1.2.1.79 1.2.1.20]	K00135	9	0	3	5	-4.06622978294996e-05	-4.51803309216662e-06	13967	1551.88888888889	549
gabT; 4-aminobutyrate aminotransferase / (S)-3-amino-2-methylpropionate transaminase [EC:2.6.1.19 2.6.1.22]	K07250	9	0	2	7	0.000346927047548787	3.8547449727643e-05	8949	994.333333333333	163
galK; galactokinase [EC:2.7.1.6]	K00849	9	0	1	6	3.61869030830218e-05	4.02076700922464e-06	12172.5	1352.5	857
ganP; arabinogalactan oligomer / maltooligosaccharide transport system permease protein	K15771	9	0	2	4	2.00050165895807e-05	2.22277962106453e-06	13104	1456	676
ganQ; arabinogalactan oligomer / maltooligosaccharide transport system permease protein	K15772	9	0	3	6	6.91541966645966e-05	7.68379962939963e-06	12504.5	1389.38888888889	526
gapN; glyceraldehyde-3-phosphate dehydrogenase (NADP+) [EC:1.2.1.9]	K00131	9	0	3	4	0.000117595708499856	1.30661898333173e-05	12982	1442.44444444444	248
gapor; glyceraldehyde-3-phosphate dehydrogenase (ferredoxin) [EC:1.2.7.6]	K11389	9	0	1	1	4.65987171869525e-05	5.17763524299472e-06	13877.5	1541.94444444444	448
garD; galactarate dehydratase [EC:4.2.1.42]	K01708	9	1	0	1	9.75609756097557e-06	1.21951219512195e-06	12457.5	1557.1875	1188.5
gcdA; glutaconyl-CoA decarboxylase [EC:4.1.1.70]	K01615	9	0	3	2	-0.000110085683699419	-1.22317426332688e-05	15993	1777	304
gcvPA; glycine dehydrogenase subunit 1 [EC:1.4.4.2]	K00282	9	0	5	4	-0.000162338674816693	-1.80376305351881e-05	14507	1611.88888888889	210
gcvPB; glycine dehydrogenase subunit 2 [EC:1.4.4.2]	K00283	9	0	3	6	0.000301139745767626	3.34599717519585e-05	10668	1185.33333333333	83
gfrE; glucoselysine-6-phosphate deglycase	K19504	9	0	3	6	0.000229308672031681	2.54787413368534e-05	11086	1231.77777777778	181
ggt; gamma-glutamyltranspeptidase / glutathione hydrolase [EC:2.3.2.2 3.4.19.13]	K00681	9	0	4	5	0.000210334113987712	2.33704571097458e-05	12272.5	1363.61111111111	165
GGTA1; N-acetyllactosaminide 3-alpha-galactosyltransferase [EC:2.4.1.87]	K00743	9	6	0	0	0	0	4739.5	1579.83333333333	1435.5
glbN; hemoglobin	K06886	9	0	0	1	1.11111111111111e-05	1.23456790123456e-06	13980	1553.33333333333	1129.5
glcD; glycolate oxidase [EC:1.1.3.15]	K00104	9	0	2	5	8.03553927845187e-05	8.92837697605763e-06	11892.5	1321.38888888889	692
gldA; glycerol dehydrogenase [EC:1.1.1.6]	K00005	9	0	2	3	2.58183306055647e-05	2.8687034006183e-06	13620.5	1513.38888888889	838
glf; UDP-galactopyranose mutase [EC:5.4.99.9]	K01854	9	0	5	2	-9.16946077019867e-05	-1.01882897446652e-05	17067.5	1896.38888888889	812
glgA; starch synthase [EC:2.4.1.21]	K00703	9	0	1	4	0.000371913286010507	4.13236984456119e-05	10540.5	1171.16666666667	111
glgC; glucose-1-phosphate adenylyltransferase [EC:2.7.7.27]	K00975	9	0	2	5	6.43755724853285e-05	7.15284138725872e-06	12129	1347.66666666667	746
glgE; starch synthase (maltosyl-transferring) [EC:2.4.99.16]	K16147	9	0	5	4	0.000219682699867625	2.44091888741805e-05	12311.5	1367.94444444444	152
glgM; alpha-maltose-1-phosphate synthase [EC:2.4.1.342]	K16148	9	0	3	6	0.000209989521481137	2.33321690534596e-05	11648	1294.22222222222	184
glgX; glycogen debranching enzyme [EC:3.2.1.196]	K02438	9	0	4	5	8.44925870000524e-05	9.38806522222804e-06	12739	1415.44444444444	159
glmM; phosphoglucosamine mutase [EC:5.4.2.10]	K03431	9	1	2	1	-5.94508447635871e-06	-7.43135559544839e-07	13505.5	1688.1875	892
glmU; bifunctional UDP-N-acetylglucosamine pyrophosphorylase / Glucosamine-1-phosphate N-acetyltransferase [EC:2.7.7.23 2.3.1.157]	K04042	9	0	2	6	0.000141751576419723	1.5750175157747e-05	11455.5	1272.83333333333	151
glnB; nitrogen regulatory protein P-II 1	K04751	9	0	3	6	0.000227110443606475	2.52344937340528e-05	10936	1215.11111111111	71
glnD; [protein-PII] uridylyltransferase [EC:2.7.7.59]	K00990	9	0	5	4	-6.98364624067097e-05	-7.75960693407885e-06	15611.5	1734.61111111111	401
glnE; [glutamine synthetase] adenylyltransferase / [glutamine synthetase]-adenylyl-L-tyrosine phosphorylase [EC:2.7.7.42 2.7.7.89]	K00982	9	0	5	4	-5.99378736537278e-05	-6.65976373930309e-06	15448	1716.44444444444	272
glpB; glycerol-3-phosphate dehydrogenase subunit B [EC:1.1.5.3]	K00112	9	0	3	3	-8.25827177694314e-06	-9.17585752993682e-07	14643.5	1627.05555555556	745.5
glpC; glycerol-3-phosphate dehydrogenase subunit C [EC:1.1.5.3]	K00113	9	0	2	6	0.000134484313143693	1.49427014604103e-05	11061	1229	420
glpE; thiosulfate sulfurtransferase [EC:2.8.1.1]	K02439	9	0	6	3	-8.84349318244794e-05	-9.82610353605326e-06	16067	1785.22222222222	525
GLPF; glycerol uptake facilitator protein	K02440	9	0	4	5	0.000188436190652621	2.09373545169579e-05	12397	1377.44444444444	91
glpG; GlpG protein	K02441	9	0	6	3	-0.000133793236937801	-1.48659152153112e-05	16594	1843.77777777778	277
glpP; glycerol uptake operon antiterminator	K02443	9	0	4	3	-8.77902917965379e-05	-9.75447686628199e-06	16535	1837.22222222222	957
gltD; glutamate synthase (NADPH/NADH) small chain [EC:1.4.1.13 1.4.1.14]	K00266	9	0	6	3	-0.000113350961950985	-1.25945513278872e-05	16818	1868.66666666667	688
gltX; nondiscriminating glutamyl-tRNA synthetase [EC:6.1.1.24]	K09698	9	0	2	6	2.11521128112576e-05	2.35023475680639e-06	12843	1427	863
gluA; glutamate transport system ATP-binding protein [EC:3.6.3.-]	K10008	9	0	3	4	0.000268920988434978	2.98801098261087e-05	11219.5	1246.61111111111	186
gluB; glutamate transport system substrate-binding protein	K10005	9	0	5	4	6.98404529640851e-05	7.76005032934279e-06	13499	1499.88888888889	552
gluC; glutamate transport system permease protein	K10006	9	0	3	5	6.7932842849373e-05	7.54809364993034e-06	12824	1424.88888888889	443
gluD; glutamate transport system permease protein	K10007	9	0	2	6	0.000139327895502302	1.54808772780336e-05	10849	1205.44444444444	466
gluQ; glutamyl-Q tRNA(Asp) synthetase [EC:6.1.1.-]	K01894	9	0	3	6	0.000396140961635759	4.40156624039732e-05	11026	1225.11111111111	52
glvA; maltose-6'-phosphate glucosidase [EC:3.2.1.122]	K01232	9	0	6	2	5.69958600387225e-05	6.33287333763583e-06	17955	1995	42
glyQ; glycyl-tRNA synthetase alpha chain [EC:6.1.1.14]	K01878	9	0	3	5	0.000196999420443606	2.18888244937339e-05	11381.5	1264.61111111111	235
glyQS; glycyl-tRNA synthetase [EC:6.1.1.14]	K14164	9	0	0	1	3.05537311799067e-05	3.39485901998963e-06	13561.5	1506.83333333333	709
glyS; glycyl-tRNA synthetase beta chain [EC:6.1.1.14]	K01879	9	0	1	7	0.000197207886055288	2.19119873394765e-05	10097	1121.88888888889	175
gph; phosphoglycolate phosphatase [EC:3.1.3.18]	K01091	9	0	1	2	3.16172506738544e-05	3.51302785265049e-06	13570.5	1507.83333333333	815
gpmB; probable phosphoglycerate mutase [EC:5.4.2.12]	K15634	9	0	3	4	0.000108743070303943	1.20825633671048e-05	12485.5	1387.27777777778	482
gpr; L-glyceraldehyde 3-phosphate reductase [EC:1.1.1.-]	K19265	9	0	1	2	2.08148148148149e-05	2.3127572016461e-06	13655	1517.22222222222	1029.5
